Symbol,MA10,MA30,Volume,Avg_Volume,Change,Signal
TLRY,0.651,0.809333,46508100.0,44200110.0,6.250003,0.0
TLRY,0.643,0.797333,38989500.0,43209920.0,-5.882356,1.0
TLRY,0.64,0.783333,18286500.0,41949030.0,1.562499,0.0
TLRY,0.636,0.769667,34372400.0,41285220.0,0.0,0.0
TLRY,0.639,0.759,24057200.0,41303720.0,4.61539,0.0
TLRY,0.646,0.749,13815200.0,37685700.0,0.0,0.0
TLRY,0.648,0.739667,12580500.0,31838440.0,-2.941174,0.0
TLRY,0.66,0.731667,48133100.0,32457960.0,7.57575,0.0
TLRY,0.665,0.722333,17147600.0,30465280.0,-7.042247,0.0
TLRY,0.667,0.713333,17660200.0,27155030.0,0.0,0.0
TLRY,0.664,0.705333,14886200.0,23992840.0,-1.515159,0.0
TLRY,0.665,0.698,9890800.0,21082970.0,0.0,0.0
TLRY,0.662,0.689667,12168800.0,20471200.0,-4.61538,0.0
TLRY,0.656,0.677667,22222400.0,19256200.0,-4.838715,0.0
TLRY,0.646,0.669,24492400.0,19299720.0,-1.694914,0.0
TLRY,0.624,0.657333,62714800.0,24189680.0,-20.689651,1.0
TLRY,0.611,0.648333,32083200.0,26139950.0,15.217383,0.0
TLRY,0.591,0.64,28299300.0,24156570.0,-3.773582,0.0
TLRY,0.574,0.631667,22913000.0,24733110.0,-3.921565,0.0
TLRY,0.557,0.625333,29109300.0,25878020.0,0.0,0.0
TLRY,0.539,0.618,19828200.0,26372220.0,-4.081635,0.0
TLRY,0.522,0.61,30896800.0,28472820.0,2.127658,0.0
TLRY,0.505,0.602333,44272500.0,31683190.0,-6.25,0.0
GWAV,0.3151,0.380967,1816400.0,3679450.0,3.144661,1.0
GWAV,0.3175,0.3788,3162100.0,3938130.0,11.280488,1.0
GWAV,0.3469,0.383933,512291100.0,54975700.0,68.493149,1.0
GWAV,0.3896,0.393733,34822800.0,58413850.0,20.650402,0.0
GWAV,0.4479,0.408467,75834800.0,65856980.0,17.924531,0.0
GWAV,0.4995,0.421467,10897300.0,66829480.0,-6.171431,0.0
GWAV,0.5448,0.432067,6814600.0,67440650.0,-6.82095,0.0
GWAV,0.5859,0.4412,4491600.0,67731370.0,-4.313725,0.0
GWAV,0.6261,0.4502,2083500.0,67842340.0,-4.371585,0.0
GWAV,0.6626,0.458867,5409100.0,65762330.0,-2.428566,0.0
GWAV,0.6999,0.4684,2148600.0,65795550.0,2.635424,0.0
GWAV,0.7334,0.478667,2154100.0,65694750.0,-0.142652,0.0
GWAV,0.7359,0.486933,2487200.0,14714360.0,-8.571429,0.0
GWAV,0.7316,0.4966,13099700.0,12542050.0,9.218753,0.0
GWAV,0.7083,0.505233,3029000.0,5261470.0,-8.154504,0.0
GWAV,0.6854,0.511733,2508700.0,4422610.0,-7.788164,1.0
GWAV,0.6669,0.518267,1664600.0,3907610.0,-2.027031,1.0
GWAV,0.6542,0.524567,986200.0,3557070.0,4.310351,1.0
GWAV,0.6505,0.533467,2115100.0,3560230.0,9.586771,1.0
GWAV,0.6517,0.543867,2299800.0,3249300.0,4.826547,0.0
GWAV,0.6548,0.5566,4864900.0,3520930.0,5.323741,1.0
GWAV,0.6551,0.568667,3097000.0,3615220.0,-3.961747,1.0
GWAV,0.6627,0.581833,1684900.0,3534990.0,1.849219,0.0
GWAV,0.6709,0.597367,3204600.0,2545480.0,9.078212,0.0
GWAV,0.6807,0.6123,1532700.0,2395850.0,-5.249681,0.0
GWAV,0.6934,0.6261,1013800.0,2246360.0,-2.837842,0.0
GWAV,0.7027,0.638133,1313200.0,2211220.0,-6.397775,0.0
GWAV,0.6952,0.6451,2962000.0,2408800.0,-21.248144,0.0
GWAV,0.6666,0.647733,5212100.0,2718500.0,-28.86792,1.0
GWAV,0.6393,0.6512,2673800.0,2755900.0,11.936336,0.0
GWAV,0.6068,0.653833,2403200.0,2509730.0,-3.554499,1.0
GWAV,0.5773,0.655267,1813400.0,2381370.0,0.245697,0.0
GWAV,0.5455,0.648033,1885800.0,2401460.0,-2.450978,1.0
GWAV,0.512,0.638167,3887700.0,2469770.0,12.060303,0.0
GWAV,0.4793,0.622767,1525100.0,2469010.0,-7.399108,0.0
GWAV,0.4515,0.6101,2631300.0,2630760.0,6.779668,0.0
GWAV,0.4268,0.5988,1602200.0,2659660.0,-3.401364,0.0
GWAV,0.4137,0.5877,2458100.0,2609270.0,-6.338031,0.0
GWAV,0.415,0.577367,976600.0,2185720.0,-2.25564,0.0
GWAV,0.4115,0.5675,1889200.0,2107260.0,-0.769229,0.0
GWAV,0.4104,0.557333,1600000.0,2026940.0,2.325582,0.0
GWAV,0.4087,0.547033,934000.0,1939000.0,-1.262625,0.0
GWAV,0.4069,0.538367,16946300.0,3445050.0,-2.813301,0.0
GWAV,0.4028,0.528567,12043900.0,4260670.0,6.578949,0.0
GWAV,0.4003,0.5201,3350600.0,4443220.0,-4.197528,1.0
GWAV,0.3917,0.5122,2845200.0,4464610.0,-8.50516,1.0
GWAV,0.3825,0.504,5004600.0,4804850.0,-5.915493,1.0
GWAV,0.3876,0.498833,29657700.0,7524810.0,34.730539,0.0
GWAV,0.3867,0.489433,17009300.0,9128080.0,-15.333328,0.0
GWAV,0.384,0.478267,6151600.0,9554320.0,-5.51181,0.0
GWAV,0.3791,0.465433,5951000.0,9989420.0,-3.611114,0.0
GWAV,0.3734,0.453133,4725700.0,10368590.0,-3.746401,0.0
GWAV,0.3679,0.4401,4205600.0,9094520.0,-2.694612,0.0
GWAV,0.3584,0.4244,3719800.0,8262110.0,-4.61538,0.0
GWAV,0.3495,0.4097,2768500.0,8203900.0,-3.548389,0.0
GWAV,0.3432,0.395467,6008700.0,8520250.0,-2.341137,0.0
GWAV,0.3377,0.382333,3515300.0,8371320.0,-4.452049,0.0
GWAV,0.319,0.373433,3910900.0,5796640.0,-5.734768,0.0
GWAV,0.3076,0.369767,1173100.0,4213020.0,1.520904,0.0
GWAV,0.2971,0.3642,2458800.0,3843740.0,-4.49438,0.0
GWAV,0.2884,0.3593,2908200.0,3539460.0,1.960782,0.0
GWAV,0.2805,0.3542,2518900.0,3318780.0,-1.923075,1.0
GWAV,0.274,0.3496,2325600.0,3130780.0,1.960782,0.0
GWAV,0.27,0.343733,1193800.0,2878180.0,3.846162,0.0
GWAV,0.2673,0.339033,4894200.0,3090750.0,0.740742,1.0
GWAV,0.2646,0.333167,1747700.0,2664650.0,-2.57354,1.0
GWAV,0.2645,0.328233,5231000.0,2836220.0,4.905665,0.0
GWAV,0.2672,0.3246,3332900.0,2778420.0,4.316545,0.0
GWAV,0.2695,0.321267,3048800.0,2965990.0,0.0,1.0
GWAV,0.2709,0.317333,1523500.0,2872460.0,-7.241379,1.0
GWAV,0.273,0.3135,1677200.0,2749360.0,4.460965,1.0
GWAV,0.2803,0.3114,3542800.0,2851750.0,16.725987,0.0
GWAV,0.2847,0.308867,1614800.0,2780670.0,-7.317079,0.0
GWAV,0.2878,0.3054,858600.0,2747150.0,-0.986839,0.0
GWAV,0.289,0.301933,835100.0,2341240.0,-5.647837,0.0
GWAV,0.2911,0.299633,1130800.0,2279550.0,0.704227,0.0
GWAV,0.2899,0.297367,2958000.0,2052250.0,-6.99301,0.0
GWAV,0.2884,0.291533,1390600.0,1858020.0,3.38346,0.0
GWAV,0.2846,0.287233,1967500.0,1749890.0,-8.363637,0.0
GWAV,0.282,0.283333,1068500.0,1704390.0,-3.57143,0.0
GWAV,0.2781,0.279833,1888100.0,1725480.0,-0.411523,0.0
GWAV,0.2689,0.276567,936900.0,1464890.0,-2.479338,0.0
GWAV,0.262,0.273567,714400.0,1374850.0,-0.42373,0.0
GWAV,0.2556,0.271133,992500.0,1388240.0,0.851066,0.0
GWAV,0.2498,0.2687,1375600.0,1442290.0,-4.641353,0.0
GWAV,0.2439,0.266533,1958300.0,1525040.0,0.442479,0.0
GWAV,0.2384,0.264267,1687400.0,1397980.0,-7.048459,0.0
GWAV,0.2314,0.262333,1163500.0,1375270.0,-2.843601,0.0
GWAV,0.2266,0.260233,3432000.0,1521720.0,-0.487806,1.0
GWAV,0.2217,0.2582,1488900.0,1563760.0,-4.901956,1.0
GWAV,0.2174,0.256167,1088100.0,1483760.0,2.577317,1.0
GWAV,0.2166,0.255267,2795500.0,1669620.0,14.572864,0.0
GWAV,0.2142,0.253633,1226200.0,1720800.0,-7.456142,0.0
GWAV,0.2126,0.252,8733700.0,2494920.0,4.739339,0.0
GWAV,0.2063,0.248367,41074900.0,6464850.0,-26.244343,0.0
SMX,6.565714,19.192381,29967.0,121528.5,2.415458,1.0
SMX,6.385714,16.822857,77402.0,126481.7,-9.433973,1.0
SMX,6.337143,14.627619,46620.0,123092.0,1.56251,1.0
SMX,6.785714,12.751429,28931217.0,2978119.4,105.128185,0.0
SMX,6.9,10.929524,1108734.0,3050667.8,-25.749998,1.0
SMX,7.568571,9.405714,15700352.0,4615147.1,64.983171,0.0
SMX,8.034286,8.457143,574252.0,4666934.9,-19.591836,0.0
SMX,8.422857,8.331429,433657.0,4701490.1,-11.675131,0.0
SMX,8.94,8.345714,1768067.0,4874560.9,13.218396,0.0
SMX,9.311428,8.3,244629.0,4891489.7,-14.467014,0.0
SMX,9.517143,8.211429,202048.0,4908697.8,-15.726988,0.0
SMX,9.82,8.164762,474635.0,4948421.1,4.929572,0.0
SMX,10.125714,8.132381,205334.0,4964292.5,1.342268,0.0
SMX,9.794286,8.11619,227976.0,2093968.4,-5.960247,0.0
SMX,9.597143,8.05619,232533.0,2006348.3,-19.718313,0.0
SMX,8.854286,7.98,136035.0,449916.6,0.877191,1.0
SMX,8.357143,7.908571,65898.0,399081.2,-4.347831,1.0
SMX,7.985714,7.845714,77588.0,363474.3,-0.909097,1.0
SMX,7.848571,7.905714,5991961.0,785863.7,58.715597,1.0
SMX,7.897143,7.97619,919502.0,853351.0,2.312153,1.0
SMX,9.428571,8.50381,12971374.0,2130283.6,131.638405,0.0
SMX,10.262857,8.822857,1185576.0,2201377.7,-28.048779,0.0
SMX,10.914286,9.125714,439131.0,2224757.4,-10.169498,0.0
SMX,11.451429,9.34381,441231.0,2246082.9,-10.943395,0.0
SMX,12.122857,9.54,292425.0,2252072.1,-1.906781,0.0
SMX,12.54,9.654286,312140.0,2269682.6,-18.790495,0.0
SMX,12.768571,9.72,304741.0,2293566.9,-20.212758,0.0
SMX,13.291429,9.9,2082990.0,2494107.1,33.666656,0.0
SMX,13.045714,9.944762,575718.0,1952482.8,-35.162096,0.0
SMX,12.597143,9.935238,371934.0,1897726.0,-24.230772,0.0
SMX,10.805286,9.917,494500.0,650038.6,-2.106588,0.0
SMX,9.698571,9.927143,660500.0,597531.0,5.081665,0.0
SMX,8.720286,9.920095,768400.0,630457.9,-7.426595,0.0
SMX,7.824714,9.690143,491300.0,635464.8,-15.485073,0.0
SMX,6.946357,9.555452,244100.0,630632.3,-1.87638,0.0
SMX,6.285072,9.226452,364100.0,635828.3,-7.086615,0.0
SMX,5.898929,9.008214,3136700.0,919024.2,14.043581,0.0
SMX,5.162214,8.813119,465000.0,757225.2,-13.163479,1.0
SMX,4.844357,8.579548,316500.0,731303.4,3.911977,0.0
SMX,4.7165,8.403595,265400.0,720650.0,2.352939,0.0
SMX,4.6145,8.282786,328200.0,704020.0,3.218388,0.0
SMX,4.4425,8.134643,206900.0,658660.0,-9.354112,0.0
SMX,4.2475,7.960691,585600.0,640380.0,-16.216218,0.0
SMX,4.1125,7.796214,514200.0,642670.0,-6.744868,1.0
SMX,3.979,7.682738,290100.0,647270.0,-2.201263,0.0
SMX,3.904,7.576357,296500.0,640510.0,8.681679,0.0
SMX,3.77,7.479167,376500.0,364490.0,-0.295865,0.0
SMX,3.674,7.375881,361300.0,354120.0,-7.121655,0.0
SMX,3.557,7.149024,239500.0,346420.0,-1.59745,0.0
SMX,3.436,6.916548,128800.0,332760.0,1.948058,1.0
SMX,3.302,6.240595,202400.0,320180.0,0.318471,0.0
SMX,3.208,5.783024,2656200.0,565110.0,-0.63492,1.0
SMX,3.224,5.397262,475200.0,554070.0,14.057502,0.0
SMX,3.2275,5.054905,211600.0,523810.0,-9.943978,0.0
SMX,3.2525,4.725952,152500.0,510050.0,4.510108,0.0
SMX,3.2105,4.466524,204000.0,500800.0,-11.904758,0.0
SMX,3.1215,4.263476,240100.0,487160.0,-16.216217,0.0
SMX,3.0475,3.961238,197800.0,470810.0,-3.629029,0.0
SMX,2.9945,3.798619,164900.0,463350.0,6.694554,0.0
SMX,2.9205,3.691,66800.0,457150.0,-5.882347,0.0
SMX,2.8365,3.584333,155300.0,452440.0,-3.750006,1.0
SMX,2.7485,3.466333,83400.0,195160.0,-2.5974,1.0
SMX,2.6205,3.364,83200.0,155960.0,1.777776,0.0
SMX,2.547,3.295667,91200.0,143920.0,8.296946,0.0
SMX,2.457,3.2295,23900.0,131060.0,-0.806451,0.0
SMX,2.394,3.1695,49400.0,115600.0,-5.284557,1.0
SMX,2.372,3.087833,32800.0,94870.0,-3.004289,1.0
SMX,2.365,3.028833,48300.0,79920.0,2.654865,0.0
SMX,2.358,2.969833,37600.0,67190.0,6.896556,0.0
SMX,2.359,2.905167,96400.0,70150.0,-2.822578,0.0
SMX,2.367,2.835167,55200.0,60140.0,-0.829875,0.0
SMX,2.388,2.7815,65900.0,58390.0,2.928867,0.0
SMX,2.395,2.7465,13500.0,51420.0,-4.065046,0.0
SMX,2.385,2.719833,35900.0,45890.0,0.847467,0.0
SMX,2.392,2.7005,29800.0,46480.0,6.302515,0.0
SMX,2.397,2.667167,43700.0,45910.0,-5.928848,0.0
SMX,2.401,2.6315,38700.0,46500.0,-3.361351,0.0
SMX,2.387,2.599833,40500.0,45720.0,-5.217386,0.0
SMX,2.342,2.564833,36900.0,45650.0,-6.880738,0.0
SMX,2.285,2.5215,74700.0,43480.0,-9.359603,0.0
SMX,2.219,2.474167,122400.0,50200.0,-5.978262,0.0
SMX,2.134,2.4235,43000.0,47910.0,-6.936416,0.0
SMX,2.068,2.361167,55400.0,52100.0,5.590064,0.0
SMX,1.998,2.31,45400.0,53050.0,-1.176476,0.0
SMX,1.914,2.254333,51100.0,55180.0,0.595245,0.0
SMX,1.832,2.207667,33600.0,54170.0,-7.692314,0.0
SMX,1.75,2.174333,27600.0,53060.0,-5.1282,0.0
SMX,1.668,2.14,67700.0,55780.0,-8.108108,0.0
SMX,1.613,2.104333,99700.0,62060.0,8.82353,0.0
SMX,1.564,2.069333,118600.0,66450.0,-8.783783,0.0
SMX,1.522,2.036,76300.0,61840.0,-2.962969,1.0
SMX,1.497,2.006333,39100.0,61450.0,3.8168,1.0
SMX,1.467,1.976667,22800.0,58190.0,2.941174,0.0
SMX,1.445,1.942667,4133900.0,467040.0,4.285719,0.0
SMX,1.506,1.937333,38895600.0,4351490.0,57.534239,0.0
MSGM,1.1661,1.236967,7100.0,34370.0,-1.417914,0.0
MSGM,1.1911,1.235967,33200.0,34400.0,2.952312,0.0
MSGM,1.2081,1.2313,24200.0,32040.0,-6.617649,0.0
MSGM,1.2231,1.225633,16000.0,29610.0,-2.362203,1.0
MSGM,1.2431,1.224633,20700.0,30360.0,3.225803,0.0
MSGM,1.2621,1.2253,55400.0,34860.0,3.125006,0.0
MSGM,1.2831,1.2253,12400.0,35010.0,0.0,0.0
MSGM,1.2991,1.223967,15600.0,33550.0,-3.787884,0.0
MSGM,1.2941,1.221967,28800.0,27620.0,-3.937004,0.0
MSGM,1.2751,1.217633,40200.0,25360.0,-5.737709,0.0
MSGM,1.2601,1.216667,19000.0,26550.0,1.826089,0.0
MSGM,1.2391,1.215333,22000.0,25430.0,-1.793341,0.0
MSGM,1.2261,1.213333,24200.0,25430.0,-0.869564,0.0
MSGM,1.2081,1.208333,87100.0,32540.0,-7.017548,1.0
MSGM,1.1861,1.202667,30100.0,33480.0,0.0,1.0
MSGM,1.1641,1.197667,25400.0,30480.0,3.773593,1.0
MSGM,1.1481,1.194333,64300.0,35670.0,5.45454,1.0
MSGM,1.1421,1.193667,18600.0,35970.0,4.310351,1.0
MSGM,1.145,1.194633,65400.0,39630.0,3.223133,1.0
MSGM,1.1531,1.195,33000.0,38910.0,-1.441154,1.0
MSGM,1.181,1.2024,136500.0,50660.0,17.790423,0.0
MSGM,1.2,1.210067,67000.0,55160.0,-7.586208,1.0
MSGM,1.223,1.219067,80100.0,60750.0,2.238804,0.0
MSGM,1.262,1.231067,55300.0,57570.0,5.839419,0.0
MSGM,1.298,1.2424,93700.0,63930.0,-2.068972,0.0
MSGM,1.326,1.250733,34300.0,64820.0,-2.816899,0.0
MSGM,1.345,1.258733,32000.0,61590.0,-2.173911,0.0
MSGM,1.358,1.2664,12400.0,60970.0,-0.74074,0.0
MSGM,1.3621,1.267067,19900.0,56420.0,-3.731349,1.0
MSGM,1.376,1.268067,15000.0,54620.0,6.201554,0.0
MSGM,1.368,1.2697,27800.0,43750.0,0.0,0.0
MSGM,1.373,1.2707,16200.0,38670.0,1.459853,0.0
MSGM,1.373,1.274033,21600.0,32820.0,-1.438848,0.0
MSGM,1.369,1.2797,16600.0,28950.0,2.919705,0.0
MSGM,1.361,1.2817,7600.0,20340.0,-4.964534,1.0
MSGM,1.36,1.283367,7100.0,17620.0,2.238804,1.0
MSGM,1.372,1.288367,142300.0,28650.0,7.299272,0.0
MSGM,1.383,1.294367,56000.0,33010.0,-1.360543,0.0
MSGM,1.398,1.3017,68100.0,37830.0,-0.689654,0.0
MSGM,1.4,1.3097,78700.0,44200.0,-3.472227,0.0
MSGM,1.412,1.320333,24600.0,43880.0,7.194246,0.0
MSGM,1.414,1.329,30600.0,45320.0,-5.36913,0.0
MSGM,1.42,1.338667,23200.0,45480.0,1.418438,0.0
MSGM,1.418,1.349667,30600.0,46880.0,-2.7972,0.0
MSGM,1.417,1.358667,27100.0,48830.0,-4.316543,0.0
MSGM,1.414,1.366667,18900.0,50010.0,0.751879,0.0
MSGM,1.4041,1.3737,15200.0,37300.0,2.313434,0.0
MSGM,1.3931,1.378033,14900.0,33190.0,-2.261125,0.0
MSGM,1.381,1.380367,22300.0,28610.0,-1.567166,0.0
MSGM,1.371,1.382333,11700.0,21910.0,-2.198639,0.0
MSGM,1.3527,1.377567,27300.0,22180.0,1.317836,0.0
MSGM,1.3417,1.376233,16600.0,20780.0,-0.535584,0.0
MSGM,1.3267,1.373233,11300.0,19590.0,-1.53846,0.0
MSGM,1.3157,1.367567,13200.0,17850.0,0.0,0.0
MSGM,1.3117,1.363233,8400.0,15980.0,0.781249,0.0
MSGM,1.3037,1.359233,58800.0,19970.0,-2.325579,0.0
MSGM,1.2846,1.353567,32700.0,21720.0,-6.34921,0.0
MSGM,1.2676,1.3479,28800.0,23110.0,-0.847457,0.0
MSGM,1.2567,1.345233,37000.0,24580.0,3.41881,0.0
MSGM,1.2477,1.339567,13800.0,24790.0,-0.826445,0.0
MSGM,1.233,1.332567,10500.0,23110.0,-3.33334,1.0
MSGM,1.224,1.326567,14000.0,22850.0,4.310351,1.0
MSGM,1.218,1.321567,17800.0,23500.0,0.826445,0.0
MSGM,1.216,1.316567,13300.0,23510.0,3.278685,0.0
MSGM,1.222,1.3169,16900.0,24360.0,7.14286,0.0
MSGM,1.224,1.3139,74400.0,25920.0,-5.185189,0.0
MSGM,1.232,1.3069,15200.0,24170.0,-1.562499,0.0
MSGM,1.238,1.299567,7900.0,22080.0,-2.38095,0.0
MSGM,1.237,1.291567,3100.0,18690.0,-2.439022,0.0
MSGM,1.238,1.285567,5900.0,17900.0,0.833333,0.0
MSGM,1.241,1.275567,5500.0,17400.0,-1.652891,1.0
MSGM,1.24,1.268567,7300.0,16730.0,0.840335,0.0
MSGM,1.2435,1.262733,12900.0,16240.0,4.583329,0.0
MSGM,1.2425,1.258067,32800.0,18190.0,-0.398406,0.0
MSGM,1.2295,1.2544,10800.0,17580.0,-2.399998,0.0
MSGM,1.2225,1.250067,95400.0,19680.0,-0.819671,0.0
MSGM,1.2065,1.241033,66100.0,24770.0,-9.09091,0.0
MSGM,1.2005,1.235367,25500.0,26530.0,6.36363,0.0
MSGM,1.1925,1.228733,9500.0,27170.0,-4.2735,0.0
MSGM,1.1805,1.222067,10500.0,27630.0,-2.678569,0.0
MSGM,1.1725,1.2155,27200.0,29800.0,1.834861,0.0
MSGM,1.1575,1.207167,21400.0,31210.0,-5.405411,0.0
MSGM,1.136,1.199167,73600.0,37280.0,-0.95238,0.0
MSGM,1.114,1.190833,40700.0,38070.0,-0.961538,0.0
MSGM,1.093,1.1815,6100.0,37600.0,-1.941746,0.0
MSGM,1.065,1.1705,15900.0,29650.0,-7.920791,0.0
MSGM,1.048,1.162167,61900.0,29230.0,0.0,0.0
MSGM,1.0131,1.150533,10700.0,27750.0,-11.720433,0.0
MSGM,0.9836,1.1377,26900.0,29490.0,0.487212,1.0
MSGM,0.9571,1.1252,8500.0,29290.0,0.0,1.0
MSGM,0.9289,1.114133,22900.0,28860.0,0.363639,1.0
MSGM,0.911,1.102833,16000.0,28320.0,5.193235,1.0
MSGM,0.915,1.098167,3459300.0,366890.0,23.995414,0.0
MSGM,0.924,1.0935,1155700.0,478390.0,3.7037,0.0
MSGM,1.098,1.140167,37004400.0,4178220.0,145.535713,0.0
TGL,16.415,24.19,36906.0,17620.6,-29.156627,0.0
TGL,15.94,23.001667,49424.0,22208.8,-24.489792,0.0
TGL,15.395,22.095,251216.0,47131.6,1.8018,0.0
TGL,14.925,21.276667,30358.0,49304.2,1.32743,1.0
TGL,14.495,20.521667,19432.0,50995.4,-2.183406,0.0
TGL,14.1,19.745,8372.0,51657.8,4.017856,0.0
TGL,13.695,18.985,19564.0,53276.8,4.721032,0.0
TGL,13.145,18.225,29408.0,55815.0,-12.295082,0.0
TGL,12.535,17.52,15702.0,57232.8,-3.738314,0.0
TGL,11.39,16.82,12790.0,47317.2,-9.708738,0.0
TGL,10.88,16.21,13752.0,45001.8,3.225808,0.0
TGL,10.665,15.543333,14108.0,41470.2,-6.770839,1.0
TGL,10.44,14.99,15284.0,17877.0,1.117323,1.0
TGL,10.175,14.516667,11578.0,15999.0,-2.762431,1.0
TGL,10.01,14.161667,16310.0,15686.8,8.522727,1.0
TGL,9.825,13.806667,11224.0,15972.0,2.617801,1.0
TGL,9.615,13.54,5354.0,14551.0,3.061226,1.0
TGL,9.67,13.203333,15718.0,13182.0,11.386134,0.0
TGL,9.76,12.86,8418.0,12453.6,-0.444446,0.0
TGL,9.93,12.61,6944.0,11869.0,-1.785713,0.0
TGL,9.92,12.405,65598.0,17053.6,-13.636364,1.0
TGL,9.91,12.171667,60610.0,21703.8,-6.842101,1.0
TGL,9.955,11.93,421580.0,62333.4,7.344628,1.0
TGL,11.025,12.041667,6749902.0,736165.8,105.263158,0.0
TGL,11.395,11.966667,498124.0,784347.2,-32.051282,0.0
TGL,11.575,11.833333,190888.0,802313.6,-12.452827,0.0
TGL,11.725,11.678333,103724.0,812150.6,0.0,0.0
TGL,11.685,11.5,94230.0,820001.8,-6.465517,0.0
TGL,11.56,11.285,46582.0,823818.2,-8.294936,1.0
TGL,11.445,10.921667,45956.0,827719.4,-1.005019,1.0
TGL,11.5,10.766667,71726.0,828332.2,2.030455,0.0
TGL,11.685,10.753333,140764.0,836347.6,6.467658,1.0
TGL,11.915,10.77,5342136.0,1328403.2,10.280378,0.0
TGL,11.02,10.74,160568.0,669469.8,-10.59322,0.0
TGL,10.85,10.751667,117704.0,631427.8,9.478673,0.0
TGL,10.79,10.73,56802.0,618019.2,-4.761906,0.0
TGL,10.68,10.673333,32068.0,610853.6,-4.545455,0.0
TGL,10.595,10.65,33656.0,604796.2,-4.761905,0.0
TGL,10.62,10.646667,29238.0,603061.8,1.999998,0.0
TGL,10.55,10.641667,36260.0,602092.2,-10.29412,0.0
TGL,10.46,10.626667,23556.0,597275.2,0.0,0.0
TGL,10.335,10.643333,21976.0,585396.4,3.278691,0.0
TGL,10.065,10.645,22634.0,53446.2,-3.703698,0.0
TGL,9.92,10.655,9944.0,38383.8,0.0,1.0
TGL,9.655,10.633333,14638.0,28077.2,-2.19781,1.0
TGL,9.435,10.6,16520.0,24049.0,-1.123589,0.0
TGL,9.36,10.588333,96358.0,30478.0,10.795452,0.0
TGL,9.32,10.533333,367914.0,63903.8,-1.538458,0.0
TGL,9.09,10.423333,1652480.0,226228.0,-17.708336,0.0
TGL,9.0,10.331667,140968.0,236698.8,4.430378,0.0
TGL,8.9,10.286667,97268.0,244070.0,-1.212126,1.0
TGL,8.735,10.251667,59910.0,247863.4,-4.294472,1.0
TGL,8.68,10.22,97822.0,255382.2,9.615384,0.0
TGL,8.645,9.861667,32388.0,257626.6,2.339179,0.0
TGL,8.6,9.701667,22696.0,258432.4,-3.428574,0.0
TGL,8.535,9.586667,20176.0,258798.0,-3.550298,0.0
TGL,8.36,9.466667,18350.0,250997.2,-1.840486,0.0
TGL,8.18,9.365,16310.0,215836.8,-2.499998,0.0
TGL,8.22,9.31,30150.0,53603.8,6.410256,0.0
TGL,8.195,9.248333,17030.0,41210.0,-3.61446,0.0
TGL,8.18,9.18,19454.0,33428.6,0.0,0.0
TGL,8.075,9.048333,41348.0,31572.4,-15.625,0.0
TGL,7.895,8.88,39670.0,25757.2,0.0,0.0
TGL,7.72,8.761667,12766.0,23795.0,3.703704,0.0
TGL,7.56,8.605,9888.0,22514.2,-2.142859,0.0
TGL,7.42,8.463333,8656.0,21362.2,-1.459853,0.0
TGL,7.25,8.323333,5572.0,20084.4,-6.666664,0.0
TGL,7.08,8.193333,32972.0,21750.6,-3.174608,0.0
TGL,6.85,8.053333,28250.0,21560.6,-1.639343,0.0
TGL,6.635,7.943333,11498.0,21007.4,-2.500002,0.0
TGL,6.45,7.843333,12208.0,20282.8,5.128208,0.0
TGL,6.38,7.73,12844.0,17432.4,-1.626015,0.0
TGL,6.285,7.62,10340.0,14499.4,-4.132231,0.0
TGL,6.165,7.51,6666.0,13889.4,0.0,0.0
TGL,6.055,7.405,5374.0,13438.0,-0.862072,0.0
TGL,5.93,7.295,16852.0,14257.6,-4.347826,0.0
TGL,5.865,7.158333,1896118.0,203312.2,2.727274,0.0
TGL,5.755,7.005,132436.0,213258.6,-11.504426,0.0
TGL,5.62,6.896667,89962.0,219429.8,-6.999998,0.0
TGL,5.55,6.793333,76670.0,225947.0,10.752688,0.0
TGL,5.335,6.655,158292.0,240555.4,-22.330099,0.0
TGL,5.115,6.523333,1925216.0,431792.6,-3.750002,0.0
TGL,4.885,6.355,218358.0,452594.4,-9.090907,0.0
TGL,4.65,6.178333,288048.0,480732.6,-1.42857,0.0
TGL,4.36,5.991667,194466.0,499641.8,-17.391308,0.0
TGL,4.095,5.815,235830.0,521539.6,0.0,0.0
TGL,3.81,5.641667,358800.0,367807.8,-1.754384,0.0
TGL,3.536,5.457,194700.0,374034.2,-19.285713,0.0
TGL,3.298,5.256,4403700.0,805408.0,0.442477,0.0
TGL,2.979,5.054667,293700.0,827111.0,-13.656385,1.0
TGL,2.777,4.854,183800.0,829661.8,1.020407,1.0
TGL,2.603,4.699333,246500.0,661790.2,6.56565,1.0
TGL,2.461,4.543667,2039500.0,843904.4,-1.4218,0.0
TGL,2.497,4.437333,100712900.0,10886389.6,83.173081,0.0
TGL,2.495,4.303333,18705300.0,12737473.0,-25.721786,0.0
CYCU,0.5966,0.867567,1528600.0,3082580.0,-0.199598,0.0
CYCU,0.5916,0.772567,1971900.0,3090880.0,0.0,0.0
CYCU,0.5803,0.6903,9734900.0,3731070.0,0.399995,0.0
CYCU,0.5578,0.653467,1391400.0,2674560.0,0.597614,0.0
CYCU,0.5387,0.625133,1244400.0,2475860.0,-2.970294,0.0
CYCU,0.5174,0.607,1089500.0,2388210.0,-9.183677,1.0
